SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
15.0,24.15,511483.0,23.0,24.0,b'tcp',1540.0,b'-------',16.0,14408.0,16092.0,24781700.0,b'Router',b'server1',44.882334,44.882334,44.892458,0.0,328.205808,505437.0,1540.0,0.236337,0.0,44.862088,44.892458,1.0,50.030211,b'Normal'
12.0,24.12,94649.0,22.0,23.0,b'tcp',1540.0,b'-------',13.0,2956.0,16103.0,24798600.0,b'Switch2',b'Router',10.134784,10.134784,10.144907,0.0,328.491489,505876.0,1540.0,0.236498,0.0,10.124661,10.15503,1.0,50.021057,b'Normal'
4.0,24.4,198176.0,21.0,23.0,b'tcp',1540.0,b'-------',5.0,6187.0,16091.0,24780100.0,b'Switch1',b'Router',19.883724,19.883724,19.893848,0.0,328.217832,505455.0,1540.0,0.236321,0.0,19.873601,19.903971,1.0,50.025368,b'Normal'
15.1,24.35,630316.0,22.0,23.0,b'cbr',1000.0,b'-------',36.0,5690.0,6250.0,6250000.0,b'Switch2',b'Router',70.53008,70.53048,70.54056,0.0004,124.942227,124942.0,1000.0,0.059605,0.00088,70.52,70.55112,25.0,75.02312,b'Normal'
0.0,24.0,407008.0,0.0,21.0,b'tcp',1540.0,b'-------',1.0,11774.0,16091.0,24780100.0,b'clien-0',b'Switch1',36.847981,36.847981,36.858105,0.0,328.316229,505606.0,1540.0,0.236321,0.00152,36.847981,36.879871,1.0,50.010675,b'Normal'
24.1,1.0,558811.0,23.0,21.0,b'ack',55.0,b'-------',2.0,15589.0,16091.0,885005.0,b'Router',b'Switch1',48.500808,48.500808,48.510811,0.0,328.297902,18056.4,55.0,0.00844,0.0,48.490805,48.520814,1.030016,50.043427,b'Normal'
24.15,15.0,441249.0,24.0,23.0,b'ack',55.0,b'-------',16.0,12628.0,16092.0,885060.0,b'server1',b'Router',39.472933,39.472933,39.482936,0.0,328.206042,18051.3,55.0,0.008441,0.0,39.472933,39.502942,1.030045,50.060221,b'Normal'
18.2,24.6,28672.0,23.0,24.0,b'cbr',1500.0,b'-------',39.0,1041.0,8655.0,12982500.0,b'router',b'server1',27.734223,27.735183,27.745303,0.00096,962.684973,1444030.0,1500.0,0.123811,0.03216,27.713143,27.745303,1.0,9.99048,b'UDP-Flood'
15.0,24.15,269936.0,15.0,22.0,b'tcp',1540.0,b'-------',16.0,8316.0,16092.0,24781700.0,b'clien-15',b'Switch2',26.330907,26.330907,26.34103,0.0,328.205808,505437.0,1540.0,0.236337,0.0,26.330907,26.361277,1.0,50.030211,b'Normal'
11.1,24.31,554813.0,11.0,22.0,b'cbr',1000.0,b'-------',32.0,2898.0,6250.0,6250000.0,b'clien-11',b'Switch2',48.184,48.184,48.19408,0.0,124.943825,124944.0,1000.0,0.059605,0.000232,48.184,48.214472,25.0,75.02248,b'Normal'
12.0,24.12,577565.0,12.0,22.0,b'tcp',1540.0,b'-------',13.0,16082.0,16103.0,24798600.0,b'clien-12',b'Switch2',49.928709,49.928709,49.938832,0.0,328.491489,505876.0,1540.0,0.236498,0.0016,49.928709,49.960678,1.0,50.021057,b'Normal'
24.3,3.0,186304.0,24.0,23.0,b'ack',55.0,b'-------',4.0,5809.0,16091.0,885005.0,b'server1',b'Router',18.75652,18.75652,18.766523,0.0,328.241051,18053.3,55.0,0.00844,0.0,18.75652,18.786529,1.030029,50.051929,b'Normal'
2.0,24.2,37005.0,23.0,24.0,b'tcp',1540.0,b'-------',3.0,1162.0,16091.0,24780100.0,b'Router',b'server1',4.712134,4.712134,4.722258,0.0,328.26404,505526.0,1540.0,0.236321,0.0,4.691888,4.722258,1.0,50.018467,b'Normal'
9.1,24.29,471784.0,21.0,23.0,b'cbr',1000.0,b'-------',30.0,2102.0,6250.0,6250000.0,b'Switch1',b'Router',41.82609,41.826853,41.836933,0.000763,124.940828,124941.0,1000.0,0.059605,0.001616,41.816,41.847856,25.0,75.02368,b'Normal'
14.0,24.14,501545.0,23.0,24.0,b'tcp',1540.0,b'-------',15.0,14160.0,16103.0,24798600.0,b'Router',b'server1',44.119979,44.120102,44.130226,0.000123,328.431807,505785.0,1540.0,0.236498,0.000123,44.099733,44.130226,1.0,50.029965,b'Normal'
24.6,6.0,101039.0,23.0,21.0,b'ack',55.0,b'-------',7.0,3144.0,16091.0,885005.0,b'Router',b'Switch1',10.736782,10.736782,10.746786,0.0,328.19309,18050.6,55.0,0.00844,0.0,10.726779,10.756789,1.030048,50.059112,b'Normal'
18.1,24.38,549912.0,18.0,22.0,b'cbr',1000.0,b'-------',39.0,2851.0,6250.0,6250000.0,b'clien-18',b'Switch2',47.808,47.808,47.81808,0.0,124.941028,124941.0,1000.0,0.059605,0.001362,47.808,47.839602,25.0,75.0236,b'Normal'
24.0,0.0,289616.0,24.0,23.0,b'ack',55.0,b'-------',1.0,8803.0,16091.0,885005.0,b'server1',b'Router',27.841866,27.841866,27.851869,0.0,328.316229,18057.4,55.0,0.00844,0.0,27.841866,27.871875,1.03001,50.040685,b'Normal'
24.15,15.0,67645.0,22.0,15.0,b'ack',55.0,b'-------',16.0,2103.0,16092.0,885060.0,b'Switch2',b'clien-15',7.601646,7.601646,7.61165,0.0,328.206042,18051.3,55.0,0.008441,0.0,7.58164,7.61165,1.030045,50.060221,b'Normal'
15.0,24.15,357247.0,23.0,24.0,b'tcp',1540.0,b'-------',16.0,10516.0,16092.0,24781700.0,b'Router',b'server1',33.051261,33.051261,33.061384,0.0,328.205808,505437.0,1540.0,0.236337,0.0,33.031014,33.061384,1.0,50.030211,b'Normal'
24.11,11.0,194507.0,22.0,11.0,b'ack',55.0,b'-------',12.0,6065.0,16103.0,885665.0,b'Switch2',b'clien-11',19.548273,19.548273,19.558276,0.0,328.522947,18068.8,55.0,0.008446,0.0,19.528267,19.558276,1.030019,50.046382,b'Normal'
14.0,24.14,251231.0,23.0,24.0,b'tcp',1540.0,b'-------',15.0,7842.0,16103.0,24798600.0,b'Router',b'server1',24.885317,24.885317,24.89544,0.0,328.431807,505785.0,1540.0,0.236498,0.0,24.86507,24.89544,1.0,50.029965,b'Normal'
8.0,24.8,119167.0,21.0,23.0,b'tcp',1540.0,b'-------',9.0,3716.0,16088.0,24775500.0,b'Switch1',b'Router',12.446195,12.446195,12.456318,0.0,328.11323,505294.0,1540.0,0.236278,0.0,12.436072,12.466442,1.0,50.031854,b'Normal'
9.0,24.9,563422.0,9.0,21.0,b'tcp',1540.0,b'-------',10.0,15707.0,16085.0,24770900.0,b'clien-9',b'Switch1',48.844054,48.844054,48.854178,0.0,328.063862,505218.0,1540.0,0.236234,0.001315,48.844054,48.875739,1.0,50.030088,b'Normal'
24.14,14.0,150312.0,22.0,14.0,b'ack',55.0,b'-------',15.0,4687.0,16103.0,885665.0,b'Switch2',b'clien-14',15.389865,15.389865,15.399868,0.0,328.432001,18063.8,55.0,0.008446,0.0,15.369859,15.399868,1.030038,50.059974,b'Normal'
3.2,24.45,10092.0,23.0,24.0,b'cbr',1500.0,b'-------',24.0,367.0,8655.0,12982500.0,b'router',b'server1',10.396126,10.396726,10.406846,0.0006,962.684973,1444030.0,1500.0,0.123811,0.03156,10.375286,10.406846,1.0,9.99048,b'UDP-Flood'
7.0,24.7,67250.0,23.0,24.0,b'tcp',1540.0,b'-------',8.0,2096.0,16090.0,24778600.0,b'Router',b'server1',7.563016,7.563016,7.573139,0.0,328.167486,505378.0,1540.0,0.236307,0.0,7.54277,7.573139,1.0,50.029842,b'Normal'
24.7,7.0,120299.0,23.0,21.0,b'ack',55.0,b'-------',8.0,3747.0,16090.0,884950.0,b'Router',b'Switch1',12.550256,12.550256,12.560259,0.0,328.167767,18049.2,55.0,0.00844,0.0,12.540253,12.570262,1.030051,50.059851,b'Normal'
11.1,24.31,581789.0,22.0,23.0,b'cbr',1000.0,b'-------',32.0,3280.0,6250.0,6250000.0,b'Switch2',b'Router',51.25008,51.25016,51.26024,8e-05,124.943825,124944.0,1000.0,0.059605,0.00024,51.24,51.27048,25.0,75.02248,b'Normal'
15.0,24.15,448503.0,23.0,24.0,b'tcp',1540.0,b'-------',16.0,12820.0,16092.0,24781700.0,b'Router',b'server1',40.051186,40.051186,40.061309,0.0,328.205808,505437.0,1540.0,0.236337,0.0,40.030939,40.061309,1.0,50.030211,b'Normal'
17.1,24.37,293026.0,23.0,24.0,b'cbr',1000.0,b'-------',38.0,388.0,6250.0,6250000.0,b'Router',b'server1',28.12476,28.125443,28.135523,0.000683,124.941427,124941.0,1000.0,0.059605,0.001283,28.104,28.135523,25.0,75.02344,b'Normal'
13.0,24.13,169720.0,23.0,24.0,b'tcp',1540.0,b'-------',14.0,5297.0,16103.0,24798600.0,b'Router',b'server1',17.212723,17.212723,17.222846,0.0,328.460131,505828.0,1540.0,0.236498,0.0,17.192477,17.222846,1.0,50.025737,b'Normal'
24.4,4.0,390158.0,21.0,4.0,b'ack',55.0,b'-------',5.0,11340.0,16091.0,885005.0,b'Switch1',b'clien-4',35.574226,35.574226,35.584229,0.0,328.218006,18052.0,55.0,0.00844,0.0,35.554219,35.584229,1.030035,50.055377,b'Normal'
12.0,24.12,491752.0,22.0,23.0,b'tcp',1540.0,b'-------',13.0,13913.0,16103.0,24798600.0,b'Switch2',b'Router',43.358357,43.358357,43.36848,0.0,328.491489,505876.0,1540.0,0.236498,0.000725,43.348234,43.379328,1.0,50.021057,b'Normal'
24.8,8.0,516968.0,23.0,21.0,b'ack',55.0,b'-------',9.0,14529.0,16088.0,884840.0,b'Router',b'Switch1',45.292198,45.292198,45.302202,0.0,328.113525,18046.2,55.0,0.008438,0.0,45.282195,45.312205,1.030054,50.061864,b'Normal'
19.2,24.61,3958.0,23.0,24.0,b'cbr',692.0,b'-------',40.0,155.0,9108.0,6302740.0,b'router',b'server1',4.681195,4.684536,4.694592,0.003341,1016.418257,703362.0,692.0,0.060108,0.037449,4.657143,4.694592,1.0,9.960878,b'UDP-Flood'
0.1,24.2,352252.0,21.0,23.0,b'cbr',1000.0,b'-------',21.0,956.0,6250.0,6250000.0,b'Switch1',b'Router',32.65808,32.65808,32.66816,0.0,124.944425,124944.0,1000.0,0.059605,1.4e-05,32.648,32.678254,25.0,75.02224,b'Normal'
24.3,3.0,576699.0,24.0,23.0,b'ack',55.0,b'-------',4.0,16036.0,16091.0,885005.0,b'server1',b'Router',49.863999,49.863999,49.874002,0.0,328.241051,18053.3,55.0,0.00844,0.0,49.863999,49.894008,1.030029,50.051929,b'Normal'
4.0,24.4,301632.0,23.0,24.0,b'tcp',1540.0,b'-------',5.0,9122.0,16091.0,24780100.0,b'Router',b'server1',28.783856,28.783856,28.793979,0.0,328.217832,505455.0,1540.0,0.236321,0.0,28.76361,28.793979,1.0,50.025368,b'Normal'
14.1,24.34,602945.0,23.0,24.0,b'cbr',1000.0,b'-------',35.0,4330.0,6250.0,6250000.0,b'Router',b'server1',59.66048,59.66088,59.67096,0.0004,124.942626,124943.0,1000.0,0.059605,0.00072,59.64,59.67096,25.0,75.02296,b'Normal'
4.0,24.4,554898.0,21.0,23.0,b'tcp',1540.0,b'-------',5.0,15493.0,16091.0,24780100.0,b'Switch1',b'Router',48.201328,48.201328,48.211451,0.0,328.217832,505455.0,1540.0,0.236321,0.0,48.191205,48.221574,1.0,50.025368,b'Normal'
24.1,10.0,549242.0,23.0,22.0,b'ack',55.0,b'-------',11.0,15360.0,16103.0,885665.0,b'Router',b'Switch2',47.767472,47.767472,47.777475,0.0,328.561918,18070.9,55.0,0.008446,0.0,47.757469,47.787478,1.030013,50.040562,b'Normal'
13.1,24.33,614451.0,22.0,23.0,b'cbr',1000.0,b'-------',34.0,4902.0,6250.0,6250000.0,b'Switch2',b'Router',64.22608,64.22632,64.2364,0.00024,124.943026,124943.0,1000.0,0.059605,0.00056,64.216,64.2468,25.0,75.0228,b'Normal'
14.0,24.14,268297.0,14.0,22.0,b'tcp',1540.0,b'-------',15.0,8278.0,16103.0,24798600.0,b'clien-14',b'Switch2',26.206085,26.206085,26.216208,0.0,328.431807,505785.0,1540.0,0.236498,0.0,26.206085,26.236454,1.0,50.029965,b'Normal'
24.14,14.0,495161.0,24.0,23.0,b'ack',55.0,b'-------',15.0,13986.0,16103.0,885665.0,b'server1',b'Router',43.609555,43.609555,43.619558,0.0,328.432001,18063.8,55.0,0.008446,0.0,43.609555,43.639565,1.030038,50.059974,b'Normal'
14.0,24.14,139610.0,14.0,22.0,b'tcp',1540.0,b'-------',15.0,4356.0,16103.0,24798600.0,b'clien-14',b'Switch2',14.357488,14.357488,14.367611,0.0,328.431807,505785.0,1540.0,0.236498,0.0,14.357488,14.387858,1.0,50.029965,b'Normal'
13.0,24.13,412173.0,13.0,22.0,b'tcp',1540.0,b'-------',14.0,11903.0,16103.0,24798600.0,b'clien-13',b'Switch2',37.242998,37.242998,37.253122,0.0,328.460131,505828.0,1540.0,0.236498,0.000508,37.242998,37.273876,1.0,50.025737,b'Normal'
24.4,4.0,488616.0,21.0,4.0,b'ack',55.0,b'-------',5.0,13822.0,16091.0,885005.0,b'Switch1',b'clien-4',43.128502,43.128502,43.138506,0.0,328.218006,18052.0,55.0,0.00844,0.0,43.108496,43.138506,1.030035,50.055377,b'Normal'
24.13,13.0,11176.0,22.0,13.0,b'ack',55.0,b'-------',14.0,344.0,16103.0,885665.0,b'Switch2',b'clien-13',2.283595,2.283595,2.293598,0.0,328.460278,18065.3,55.0,0.008446,0.0,2.263589,2.293598,1.030032,50.055747,b'Normal'
14.2,24.56,25147.0,22.0,23.0,b'cbr',1500.0,b'-------',35.0,963.0,9108.0,13662000.0,b'switch2',b'router',24.416194,24.418234,24.428354,0.00204,1016.4372,1524660.0,1500.0,0.130291,0.03528,24.405714,24.440994,1.0,9.960711,b'UDP-Flood'
11.1,24.31,613720.0,23.0,24.0,b'cbr',1000.0,b'-------',32.0,4866.0,6250.0,6250000.0,b'Router',b'server1',63.94824,63.9484,63.95848,0.00016,124.943825,124944.0,1000.0,0.059605,0.00024,63.928,63.95848,25.0,75.02248,b'Normal'
24.2,2.0,525034.0,21.0,2.0,b'ack',55.0,b'-------',3.0,14734.0,16091.0,885005.0,b'Switch1',b'clien-2',45.920243,45.920243,45.930246,0.0,328.26412,18054.5,55.0,0.00844,0.0,45.900237,45.930246,1.030022,50.048477,b'Normal'
1.2,24.43,46907.0,23.0,24.0,b'cbr',1500.0,b'-------',22.0,1794.0,9108.0,13662000.0,b'router',b'server1',44.759789,44.759909,44.770029,0.00012,1016.54293,1524810.0,1500.0,0.130291,0.0306,44.739429,44.770029,1.0,9.959779,b'UDP-Flood'
12.0,24.12,188921.0,22.0,23.0,b'tcp',1540.0,b'-------',13.0,5897.0,16103.0,24798600.0,b'Switch2',b'Router',19.010896,19.010896,19.021019,0.0,328.491489,505876.0,1540.0,0.236498,0.0,19.000773,19.031142,1.0,50.021057,b'Normal'
24.9,9.0,548737.0,23.0,21.0,b'ack',55.0,b'-------',10.0,15326.0,16085.0,884675.0,b'Router',b'Switch1',47.729873,47.729873,47.739877,0.0,328.064183,18043.5,55.0,0.008437,0.0,47.71987,47.74988,1.030058,50.060098,b'Normal'
14.2,24.56,63152.0,14.0,22.0,b'cbr',1500.0,b'-------',35.0,2421.0,9108.0,13662000.0,b'client-14',b'switch2',59.953143,59.953503,59.963623,0.00036,1016.4372,1524660.0,1500.0,0.130291,0.03528,59.953143,59.988423,1.0,9.960711,b'UDP-Flood'
8.0,24.8,96082.0,21.0,23.0,b'tcp',1540.0,b'-------',9.0,2993.0,16088.0,24775500.0,b'Switch1',b'Router',10.271805,10.271805,10.281928,0.0,328.11323,505294.0,1540.0,0.236278,0.0,10.261682,10.292051,1.0,50.031854,b'Normal'
24.1,1.0,106727.0,21.0,1.0,b'ack',55.0,b'-------',2.0,3324.0,16091.0,885005.0,b'Switch1',b'clien-1',11.285024,11.285024,11.295027,0.0,328.297902,18056.4,55.0,0.00844,0.0,11.265018,11.295027,1.030016,50.043427,b'Normal'
24.1,1.0,144294.0,21.0,1.0,b'ack',55.0,b'-------',2.0,4494.0,16091.0,885005.0,b'Switch1',b'clien-1',14.820539,14.820539,14.830542,0.0,328.297902,18056.4,55.0,0.00844,0.0,14.800533,14.830542,1.030016,50.043427,b'Normal'
24.4,4.0,74552.0,24.0,23.0,b'ack',55.0,b'-------',5.0,2320.0,16091.0,885005.0,b'server1',b'Router',8.230042,8.230042,8.240045,0.0,328.218006,18052.0,55.0,0.00844,0.0,8.230042,8.260051,1.030035,50.055377,b'Normal'
3.0,24.3,393649.0,3.0,21.0,b'tcp',1540.0,b'-------',4.0,11438.0,16091.0,24780100.0,b'clien-3',b'Switch1',35.82342,35.82342,35.833543,0.0,328.240918,505490.0,1540.0,0.236321,0.0,35.82342,35.853789,1.0,50.02192,b'Normal'
19.2,24.61,59412.0,19.0,22.0,b'cbr',1500.0,b'-------',40.0,2278.0,9108.0,13662000.0,b'client-19',b'switch2',56.442286,56.442766,56.452886,0.00048,1016.418257,1524630.0,1500.0,0.130291,0.037357,56.442286,56.479643,1.0,9.960878,b'UDP-Flood'
4.0,24.4,31275.0,21.0,23.0,b'tcp',1540.0,b'-------',5.0,978.0,16091.0,24780100.0,b'Switch1',b'Router',4.163526,4.163526,4.17365,0.0,328.217832,505455.0,1540.0,0.236321,0.0,4.153403,4.183773,1.0,50.025368,b'Normal'
26.0,25.1,27081.0,26.0,25.0,b'tcp',576.0,b'-------',1.0,1437553.0,5628.0,3241120.0,b'webserverlistin',b'webcache',26.197648,26.312112,26.351328,0.114464,658.090443,378989.000956,575.891969,0.03091,0.15368,26.197648,26.351328,1.447776,9.999792,b'Normal'
2.1,24.22,395843.0,2.0,21.0,b'cbr',1000.0,b'-------',23.0,1374.0,6250.0,6250000.0,b'clien-2',b'Switch1',35.992,35.992,36.00208,0.0,124.943625,124944.0,1000.0,0.059605,0.000489,35.992,36.022729,25.0,75.02256,b'Normal'
13.0,24.13,474404.0,13.0,22.0,b'tcp',1540.0,b'-------',14.0,13471.0,16103.0,24798600.0,b'clien-13',b'Switch2',42.016482,42.016482,42.026605,0.0,328.460131,505828.0,1540.0,0.236498,0.001354,42.016482,42.048205,1.0,50.025737,b'Normal'
24.3,3.0,46987.0,21.0,3.0,b'ack',55.0,b'-------',4.0,1461.0,16091.0,885005.0,b'Switch1',b'clien-3',5.650786,5.650786,5.660789,0.0,328.241051,18053.3,55.0,0.00844,0.0,5.630779,5.660789,1.030029,50.051929,b'Normal'
24.9,9.0,466629.0,21.0,9.0,b'ack',55.0,b'-------',10.0,13259.0,16085.0,884675.0,b'Switch1',b'clien-9',41.44097,41.44097,41.450973,0.0,328.064183,18043.5,55.0,0.008437,0.0,41.420963,41.450973,1.030058,50.060098,b'Normal'
24.2,2.0,32833.0,21.0,2.0,b'ack',55.0,b'-------',3.0,1022.0,16091.0,885005.0,b'Switch1',b'clien-2',4.31961,4.31961,4.329613,0.0,328.26412,18054.5,55.0,0.00844,0.0,4.299603,4.329613,1.030022,50.048477,b'Normal'
13.2,24.55,23391.0,23.0,24.0,b'cbr',1500.0,b'-------',34.0,898.0,9108.0,13662000.0,b'router',b'server1',22.819811,22.822922,22.833042,0.003111,1016.443439,1524670.0,1500.0,0.130291,0.036471,22.796571,22.833042,1.0,9.960656,b'UDP-Flood'
24.14,14.0,192015.0,22.0,14.0,b'ack',55.0,b'-------',15.0,5990.0,16103.0,885665.0,b'Switch2',b'clien-14',19.315257,19.315257,19.32526,0.0,328.432001,18063.8,55.0,0.008446,0.0,19.295251,19.32526,1.030038,50.059974,b'Normal'
11.0,24.11,420283.0,23.0,24.0,b'tcp',1540.0,b'-------',12.0,12114.0,16103.0,24798600.0,b'Router',b'server1',37.886877,37.887216,37.897339,0.000339,328.522879,505925.0,1540.0,0.236498,0.000339,37.866631,37.897339,1.0,50.016373,b'Normal'
0.2,24.42,19754.0,23.0,24.0,b'cbr',1500.0,b'-------',21.0,758.0,9108.0,13662000.0,b'router',b'server1',19.45344,19.45464,19.46476,0.0012,1016.54917,1524820.0,1500.0,0.130291,0.03276,19.432,19.46476,1.0,9.959724,b'UDP-Flood'
9.0,24.9,115987.0,23.0,24.0,b'tcp',1540.0,b'-------',10.0,3617.0,16085.0,24770900.0,b'Router',b'server1',12.15701,12.15701,12.167133,0.0,328.063862,505218.0,1540.0,0.236234,0.0,12.136763,12.167133,1.0,50.030088,b'Normal'
24.1,10.0,63716.0,22.0,10.0,b'ack',55.0,b'-------',11.0,1990.0,16103.0,885665.0,b'Switch2',b'clien-10',7.229638,7.229638,7.239642,0.0,328.561918,18070.9,55.0,0.008446,0.0,7.209632,7.239642,1.030013,50.040562,b'Normal'
24.3,3.0,471081.0,23.0,21.0,b'ack',55.0,b'-------',4.0,13371.0,16091.0,885005.0,b'Router',b'Switch1',41.771354,41.771354,41.781357,0.0,328.241051,18053.3,55.0,0.00844,0.0,41.76135,41.79136,1.030029,50.051929,b'Normal'
24.8,8.0,511796.0,23.0,21.0,b'ack',55.0,b'-------',9.0,14394.0,16088.0,884840.0,b'Router',b'Switch1',44.895858,44.895858,44.905861,0.0,328.113525,18046.2,55.0,0.008438,0.0,44.885854,44.915864,1.030054,50.061864,b'Normal'
7.1,24.27,379365.0,23.0,24.0,b'cbr',1000.0,b'-------',28.0,1216.0,6250.0,6250000.0,b'Router',b'server1',34.748744,34.749427,34.759507,0.000683,124.941627,124942.0,1000.0,0.059605,0.001267,34.728,34.759507,25.0,75.02336,b'Normal'
19.2,24.61,25462.0,22.0,23.0,b'cbr',692.0,b'-------',40.0,977.0,9108.0,6302740.0,b'switch2',b'router',24.708941,24.712283,24.722338,0.003342,1016.418257,703362.0,692.0,0.060108,0.037449,24.698286,24.735735,1.0,9.960878,b'UDP-Flood'
24.14,14.0,65701.0,23.0,22.0,b'ack',55.0,b'-------',15.0,2043.0,16103.0,885665.0,b'Router',b'Switch2',7.408411,7.408411,7.418414,0.0,328.432001,18063.8,55.0,0.008446,0.0,7.398408,7.428418,1.030038,50.059974,b'Normal'
11.0,24.11,387029.0,23.0,24.0,b'tcp',1540.0,b'-------',12.0,11275.0,16103.0,24798600.0,b'Router',b'server1',35.334649,35.334649,35.344772,0.0,328.522879,505925.0,1540.0,0.236498,0.0,35.314402,35.344772,1.0,50.016373,b'Normal'
18.1,24.38,255834.0,18.0,22.0,b'cbr',1000.0,b'-------',39.0,31.0,6250.0,6250000.0,b'clien-18',b'Switch2',25.248,25.248,25.25808,0.0,124.941028,124941.0,1000.0,0.059605,0.001397,25.248,25.279637,25.0,75.0236,b'Normal'
24.9,9.0,221662.0,24.0,23.0,b'ack',55.0,b'-------',10.0,6904.0,16085.0,884675.0,b'server1',b'Router',22.081585,22.081585,22.091588,0.0,328.064183,18043.5,55.0,0.008437,0.0,22.081585,22.111595,1.030058,50.060098,b'Normal'
4.0,24.4,443401.0,4.0,21.0,b'tcp',1540.0,b'-------',5.0,12690.0,16091.0,24780100.0,b'clien-4',b'Switch1',39.639109,39.639109,39.649232,0.0,328.217832,505455.0,1540.0,0.236321,0.0,39.639109,39.669479,1.0,50.025368,b'Normal'
13.0,24.13,121741.0,13.0,22.0,b'tcp',1540.0,b'-------',14.0,3803.0,16103.0,24798600.0,b'clien-13',b'Switch2',12.67919,12.67919,12.689314,0.0,328.460131,505828.0,1540.0,0.236498,0.0,12.67919,12.70956,1.0,50.025737,b'Normal'
7.2,24.49,61044.0,7.0,21.0,b'cbr',1500.0,b'-------',28.0,2462.0,9588.0,14382000.0,b'client-7',b'switch1',58.019286,58.019526,58.029646,0.00024,1066.08599,1599130.0,1500.0,0.137157,0.11629,58.019286,58.135576,1.0,9.993646,b'UDP-Flood'
13.0,24.13,554579.0,22.0,23.0,b'tcp',1540.0,b'-------',14.0,15501.0,16103.0,24798600.0,b'Switch2',b'Router',48.177424,48.177424,48.187547,0.0,328.460131,505828.0,1540.0,0.236498,0.0,48.167301,48.197671,1.0,50.025737,b'Normal'
24.0,0.0,235341.0,21.0,0.0,b'ack',55.0,b'-------',1.0,7341.0,16091.0,885005.0,b'Switch1',b'clien-0',23.39303,23.39303,23.403034,0.0,328.316229,18057.4,55.0,0.00844,0.0,23.373024,23.403034,1.03001,50.040685,b'Normal'
24.1,10.0,183379.0,22.0,10.0,b'ack',55.0,b'-------',11.0,5719.0,16103.0,885665.0,b'Switch2',b'clien-10',18.501946,18.501946,18.511949,0.0,328.561918,18070.9,55.0,0.008446,0.0,18.481939,18.511949,1.030013,50.040562,b'Normal'
24.6,6.0,226124.0,24.0,23.0,b'ack',55.0,b'-------',7.0,7049.0,16091.0,885005.0,b'server1',b'Router',22.503014,22.503014,22.513018,0.0,328.19309,18050.6,55.0,0.00844,0.0,22.503014,22.533024,1.030048,50.059112,b'Normal'
24.7,7.0,468850.0,24.0,23.0,b'ack',55.0,b'-------',8.0,13312.0,16090.0,884950.0,b'server1',b'Router',41.591851,41.591851,41.601855,0.0,328.167767,18049.2,55.0,0.00844,0.0,41.591851,41.621861,1.030051,50.059851,b'Normal'
24.7,7.0,31012.0,24.0,23.0,b'ack',55.0,b'-------',8.0,954.0,16090.0,884950.0,b'server1',b'Router',4.130662,4.130662,4.140666,0.0,328.167767,18049.2,55.0,0.00844,0.0,4.130662,4.160672,1.030051,50.059851,b'Normal'
15.0,24.15,142852.0,15.0,22.0,b'tcp',1540.0,b'-------',16.0,4461.0,16092.0,24781700.0,b'clien-15',b'Switch2',14.663775,14.663775,14.673898,0.0,328.205808,505437.0,1540.0,0.236337,0.0,14.663775,14.694145,1.0,50.030211,b'Normal'
1.0,24.1,453149.0,21.0,23.0,b'tcp',1540.0,b'-------',2.0,12939.0,16091.0,24780100.0,b'Switch1',b'Router',40.396667,40.396667,40.40679,0.0,328.297855,505578.0,1540.0,0.236321,0.000124,40.386544,40.417037,1.0,50.013418,b'Normal'
24.4,4.0,423450.0,21.0,4.0,b'ack',55.0,b'-------',5.0,12174.0,16091.0,885005.0,b'Switch1',b'clien-4',38.130272,38.130272,38.140275,0.0,328.218006,18052.0,55.0,0.00844,0.0,38.110266,38.140275,1.030035,50.055377,b'Normal'
24.8,8.0,367624.0,23.0,21.0,b'ack',55.0,b'-------',9.0,10764.0,16088.0,884840.0,b'Router',b'Switch1',33.836822,33.836822,33.846826,0.0,328.113525,18046.2,55.0,0.008438,0.0,33.826819,33.856829,1.030054,50.061864,b'Normal'
11.1,24.31,569420.0,23.0,24.0,b'cbr',1000.0,b'-------',32.0,3038.0,6250.0,6250000.0,b'Router',b'server1',49.32428,49.324483,49.334563,0.000203,124.943825,124944.0,1000.0,0.059605,0.000323,49.304,49.334563,25.0,75.02248,b'Normal'
13.1,24.33,468549.0,23.0,24.0,b'cbr',1000.0,b'-------',34.0,2071.0,6250.0,6250000.0,b'Router',b'server1',41.58841,41.588773,41.598853,0.000363,124.943026,124943.0,1000.0,0.059605,0.000613,41.568,41.598853,25.0,75.0228,b'Normal'
2.0,24.2,506797.0,23.0,24.0,b'tcp',1540.0,b'-------',3.0,14284.0,16091.0,24780100.0,b'Router',b'server1',44.522928,44.522928,44.533051,0.0,328.26404,505526.0,1540.0,0.236321,0.0,44.502682,44.533051,1.0,50.018467,b'Normal'
